Linux 5.19.0-45-generic (aicfed) 	24/06/23 	_x86_64_	(2 CPU)

01:05:27 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:06:31 AM IST     all     90.36      0.00      1.52      0.00      0.00      8.12
01:06:32 AM IST     all     23.62      0.00      3.02      0.00      0.00     73.37
01:06:33 AM IST     all      0.51      0.00      0.00      0.00      0.00     99.49
01:06:34 AM IST     all      0.00      0.00      1.01      0.00      0.00     98.99
01:06:35 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:06:36 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:37 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:06:38 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:39 AM IST     all     12.94      0.00      8.96      0.00      0.00     78.11
01:06:40 AM IST     all     67.01      0.00     24.37      0.00      0.00      8.63
01:06:41 AM IST     all     86.22      0.00      2.04      0.00      0.00     11.73
01:06:42 AM IST     all     87.76      0.00      0.51      0.00      0.00     11.73
01:06:43 AM IST     all     87.76      0.00      1.53      0.00      0.00     10.71
01:06:44 AM IST     all     86.87      0.00      2.02      0.00      0.00     11.11
01:06:45 AM IST     all     84.92      0.00      3.52      0.00      0.00     11.56
01:06:46 AM IST     all     86.93      0.00      1.51      0.00      0.00     11.56
01:06:47 AM IST     all     91.92      0.00      2.53      0.00      0.00      5.56
01:06:48 AM IST     all      1.52      0.00      2.53      0.00      0.00     95.96
01:06:49 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:50 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:06:51 AM IST     all      0.50      0.00      0.99      0.00      0.00     98.51
01:06:52 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:06:53 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:06:54 AM IST     all      1.00      0.00      0.50      0.00      0.00     98.50
01:06:55 AM IST     all      0.49      0.00      2.96      0.00      0.00     96.55
01:06:56 AM IST     all     44.50      0.00     30.50      0.00      0.00     25.00
01:06:57 AM IST     all     86.87      0.00      3.03      0.00      0.00     10.10
01:06:58 AM IST     all     85.50      0.00      3.00      0.00      0.00     11.50
01:06:59 AM IST     all     86.29      0.00      2.03      0.00      0.00     11.68
01:07:00 AM IST     all     88.14      0.00      1.55      0.00      0.00     10.31
01:07:01 AM IST     all     87.18      0.00      1.54      0.00      0.00     11.28
01:07:02 AM IST     all     88.89      0.00      1.01      0.00      0.00     10.10
01:07:03 AM IST     all     89.85      0.00      1.52      0.00      0.00      8.63
01:07:04 AM IST     all     25.25      0.00      2.53      0.00      0.00     72.22
01:07:05 AM IST     all      0.50      0.00      0.50      0.00      0.00     98.99
01:07:06 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:07 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:08 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:09 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:07:10 AM IST     all      2.53      0.00      7.58      0.00      0.00     89.90
01:07:11 AM IST     all     65.35      0.00     26.73      0.00      0.00      7.92
01:07:12 AM IST     all     85.71      0.00      2.04      0.00      0.00     12.24
01:07:13 AM IST     all     83.84      0.00      5.56      0.00      0.00     10.61
01:07:14 AM IST     all     86.43      0.00      2.51      0.00      0.00     11.06
01:07:15 AM IST     all     86.43      0.00      2.01      0.00      0.00     11.56
01:07:16 AM IST     all     87.31      0.00      1.52      0.00      0.00     11.17
01:07:17 AM IST     all     87.44      0.00      1.51      0.00      0.00     11.06
01:07:18 AM IST     all     91.00      0.00      1.50      0.00      0.00      7.50
01:07:19 AM IST     all     12.12      0.00      3.03      0.00      0.00     84.85
01:07:20 AM IST     all      0.51      0.00      0.51      1.52      0.00     97.47
01:07:21 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:22 AM IST     all      0.00      0.00      0.51      0.00      0.00     99.49
01:07:23 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:24 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:25 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:07:26 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:07:27 AM IST     all      0.50      0.00      1.51      2.01      0.00     95.98
01:07:28 AM IST     all     18.37      0.00     12.24      0.00      0.00     69.39
01:07:29 AM IST     all     68.84      0.00     21.61      0.00      0.00      9.55
01:07:30 AM IST     all     85.86      0.00      1.52      0.00      0.00     12.63
01:07:31 AM IST     all     86.43      0.00      2.51      0.00      0.00     11.06
01:07:32 AM IST     all     86.36      0.00      2.02      0.00      0.00     11.62
01:07:33 AM IST     all     84.18      0.00      4.08      0.00      0.00     11.73
01:07:34 AM IST     all     87.82      0.00      1.52      0.51      0.00     10.15
01:07:35 AM IST     all     86.80      0.00      2.03      0.00      0.00     11.17
01:07:36 AM IST     all     85.00      0.00      3.00      0.00      0.00     12.00
01:07:37 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:38 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:39 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:40 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:07:41 AM IST     all      1.00      0.00      0.00      0.00      0.00     99.00
01:07:42 AM IST     all      0.00      0.00      1.49      0.00      0.00     98.51
01:07:43 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:44 AM IST     all      0.51      0.00      2.02      0.00      0.00     97.47
01:07:45 AM IST     all     36.68      0.00     33.17      0.00      0.00     30.15
01:07:46 AM IST     all     84.42      0.00      4.02      0.00      0.00     11.56
01:07:47 AM IST     all     86.29      0.00      2.03      0.00      0.00     11.68
01:07:48 AM IST     all     85.86      0.00      2.53      0.00      0.00     11.62
01:07:49 AM IST     all     86.87      0.00      1.52      0.00      0.00     11.62
01:07:50 AM IST     all     88.32      0.00      1.02      0.00      0.00     10.66
01:07:51 AM IST     all     87.37      0.00      1.52      0.00      0.00     11.11
01:07:52 AM IST     all     86.00      0.00      2.50      0.00      0.00     11.50
01:07:53 AM IST     all     59.30      0.00      3.02      0.00      0.00     37.69
01:07:54 AM IST     all      0.00      0.00      0.51      0.00      0.00     99.49
01:07:55 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:56 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:07:57 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:07:58 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:07:59 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:00 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:01 AM IST     all      7.04      0.00      7.54      0.00      0.00     85.43
01:08:02 AM IST     all     66.33      0.00     25.13      0.00      0.00      8.54
01:08:03 AM IST     all     86.43      0.00      2.01      0.00      0.00     11.56
01:08:04 AM IST     all     87.82      0.00      1.02      0.00      0.00     11.17
01:08:05 AM IST     all     87.31      0.00      1.52      0.00      0.00     11.17
01:08:06 AM IST     all     87.82      0.00      1.52      0.00      0.00     10.66
01:08:07 AM IST     all     87.82      0.00      0.51      0.00      0.00     11.68
01:08:08 AM IST     all     87.88      0.00      1.52      0.00      0.00     10.61
01:08:09 AM IST     all     73.87      0.00      3.52      0.00      0.00     22.61
01:08:10 AM IST     all      0.51      0.00      0.51      0.00      0.00     98.99
01:08:11 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:08:12 AM IST     all      1.00      0.00      0.00      0.00      0.00     99.00
01:08:13 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:14 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:08:15 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:16 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:08:17 AM IST     all      0.51      0.00      0.00      0.00      0.00     99.49
01:08:18 AM IST     all     25.91      0.00     31.09      0.00      0.00     43.01
01:08:19 AM IST     all     85.79      0.00      2.54      0.00      0.00     11.68
01:08:20 AM IST     all     87.31      0.00      1.52      0.00      0.00     11.17
01:08:21 AM IST     all     86.87      0.00      2.02      0.00      0.00     11.11
01:08:22 AM IST     all     87.69      0.00      1.54      0.00      0.00     10.77
01:08:23 AM IST     all     88.00      0.00      1.00      0.00      0.00     11.00
01:08:24 AM IST     all     87.82      0.00      2.03      0.00      0.00     10.15
01:08:25 AM IST     all     86.29      0.00      2.54      0.00      0.00     11.17
01:08:26 AM IST     all     73.37      0.00      7.54      0.00      0.00     19.10
01:08:27 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:08:28 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:29 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:08:30 AM IST     all      0.00      0.00      0.99      0.00      0.00     99.01
01:08:31 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:32 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:08:33 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:34 AM IST     all      0.52      0.00      2.06      0.00      0.00     97.42
01:08:35 AM IST     all     59.80      0.00     31.66      0.00      0.00      8.54
01:08:36 AM IST     all     87.69      0.00      1.03      0.00      0.00     11.28
01:08:37 AM IST     all     86.36      0.00      2.02      0.00      0.00     11.62
01:08:38 AM IST     all     86.80      0.00      1.52      0.00      0.00     11.68
01:08:39 AM IST     all     87.82      0.00      1.52      0.00      0.00     10.66
01:08:40 AM IST     all     86.87      0.00      1.52      0.00      0.00     11.62
01:08:41 AM IST     all     88.78      0.00      1.02      0.00      0.00     10.20
01:08:42 AM IST     all     84.92      0.00      3.52      0.00      0.00     11.56
01:08:43 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:44 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:08:45 AM IST     all      0.00      0.00      0.00      0.50      0.00     99.50
01:08:46 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:08:47 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:08:48 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:08:49 AM IST     all     21.72      0.00     27.78      0.00      0.00     50.51
01:08:50 AM IST     all     81.82      0.00      7.07      0.00      0.00     11.11
01:08:51 AM IST     all     88.32      0.00      1.02      0.00      0.00     10.66
01:08:52 AM IST     all     86.73      0.00      1.02      0.00      0.00     12.24
01:08:53 AM IST     all     87.31      0.00      1.02      0.00      0.00     11.68
01:08:54 AM IST     all     86.87      0.00      2.53      0.00      0.00     10.61
01:08:55 AM IST     all     83.76      0.00      5.08      0.00      0.00     11.17
01:08:56 AM IST     all     85.71      0.00      2.04      0.00      0.00     12.24
01:08:57 AM IST     all     70.15      0.00      3.48      0.00      0.00     26.37
01:08:58 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:08:59 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:00 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:09:01 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:09:02 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:09:03 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:04 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:05 AM IST     all      0.51      0.00      1.02      0.00      0.00     98.47
01:09:06 AM IST     all     45.96      0.00     32.32      0.00      0.00     21.72
01:09:07 AM IST     all     87.24      0.00      1.53      0.00      0.00     11.22
01:09:08 AM IST     all     86.80      0.00      2.03      0.00      0.00     11.17
01:09:09 AM IST     all     87.76      0.00      1.53      0.00      0.00     10.71
01:09:10 AM IST     all     87.18      0.00      1.54      0.00      0.00     11.28
01:09:11 AM IST     all     88.27      0.00      0.51      0.00      0.00     11.22
01:09:12 AM IST     all     86.87      0.00      1.52      0.00      0.00     11.62
01:09:13 AM IST     all     91.88      0.00      1.02      0.00      0.00      7.11
01:09:14 AM IST     all     15.66      0.00      2.53      0.00      0.00     81.82
01:09:15 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:09:16 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:17 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:09:18 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:09:19 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:09:20 AM IST     all      7.69      0.00      4.62      0.00      0.00     87.69
01:09:21 AM IST     all     65.15      0.00     25.76      0.00      0.00      9.09
01:09:22 AM IST     all     85.93      0.00      2.51      0.00      0.00     11.56
01:09:23 AM IST     all     82.83      0.00      6.06      0.00      0.00     11.11
01:09:24 AM IST     all     86.87      0.00      2.02      0.00      0.00     11.11
01:09:25 AM IST     all     86.29      0.00      2.03      0.00      0.00     11.68
01:09:26 AM IST     all     85.93      0.00      2.51      0.00      0.00     11.56
01:09:27 AM IST     all     87.37      0.00      1.52      0.00      0.00     11.11
01:09:28 AM IST     all     91.37      0.00      1.02      0.00      0.00      7.61
01:09:29 AM IST     all     16.00      0.00      3.00      0.00      0.00     81.00
01:09:30 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:09:31 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:32 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:33 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:34 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:35 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:36 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:09:37 AM IST     all     14.95      0.00     11.34      0.00      0.00     73.71
01:09:38 AM IST     all     71.21      0.00     19.19      0.00      0.00      9.60
01:09:39 AM IST     all     86.14      0.00      3.47      0.00      0.00     10.40
01:09:40 AM IST     all     85.07      0.00      2.49      0.00      0.00     12.44
01:09:41 AM IST     all     88.21      0.00      1.03      0.00      0.00     10.77
01:09:42 AM IST     all     85.79      0.00      3.05      0.00      0.00     11.17
01:09:43 AM IST     all     86.43      0.00      2.51      0.00      0.00     11.06
01:09:44 AM IST     all     87.24      0.00      1.02      0.00      0.00     11.73
01:09:45 AM IST     all     66.33      0.00      4.52      0.00      0.00     29.15
01:09:46 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:47 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:48 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:09:49 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:09:50 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:09:51 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:52 AM IST     all      0.00      0.00      1.52      0.00      0.00     98.48
01:09:53 AM IST     all     26.77      0.00     33.33      0.00      0.00     39.90
01:09:54 AM IST     all     87.37      0.00      1.01      0.00      0.00     11.62
01:09:55 AM IST     all     86.29      0.00      2.03      0.00      0.00     11.68
01:09:56 AM IST     all     86.15      0.00      1.54      0.00      0.00     12.31
01:09:57 AM IST     all     87.24      0.00      1.02      0.00      0.00     11.73
01:09:58 AM IST     all     87.69      0.00      1.54      0.00      0.00     10.77
01:09:59 AM IST     all     87.69      0.00      1.03      0.00      0.00     11.28
01:10:00 AM IST     all     85.79      0.00      2.03      0.00      0.00     12.18
01:10:01 AM IST     all     74.75      0.00      3.54      0.00      0.00     21.72
01:10:02 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:03 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:04 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:05 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:06 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:07 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:10:08 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:10:09 AM IST     all     14.43      0.00     14.43      0.00      0.00     71.14
01:10:10 AM IST     all     70.85      0.00     20.10      0.00      0.00      9.05
01:10:11 AM IST     all     87.11      0.00      0.52      0.00      0.00     12.37
01:10:12 AM IST     all     86.50      0.00      2.50      0.00      0.00     11.00
01:10:13 AM IST     all     86.60      0.00      1.03      0.00      0.00     12.37
01:10:14 AM IST     all     87.76      0.00      1.02      0.00      0.00     11.22
01:10:15 AM IST     all     87.37      0.00      1.01      0.00      0.00     11.62
01:10:16 AM IST     all     86.29      0.00      1.52      0.00      0.00     12.18
01:10:17 AM IST     all     77.78      0.00      4.04      0.00      0.00     18.18
01:10:18 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:19 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:20 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:10:21 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:10:22 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:23 AM IST     all     13.50      0.00     13.50      0.00      0.00     73.00
01:10:24 AM IST     all     68.18      0.00     22.22      0.00      0.00      9.60
01:10:25 AM IST     all     86.43      0.00      2.01      0.00      0.00     11.56
01:10:26 AM IST     all     86.80      0.00      2.03      0.00      0.00     11.17
01:10:27 AM IST     all     85.43      0.00      2.51      0.00      0.00     12.06
01:10:28 AM IST     all     86.36      0.00      2.02      0.00      0.00     11.62
01:10:29 AM IST     all     86.87      0.00      2.02      0.00      0.00     11.11
01:10:30 AM IST     all     84.26      0.00      4.57      0.00      0.00     11.17
01:10:31 AM IST     all     86.57      0.00      3.98      0.00      0.00      9.45
01:10:32 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:10:33 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:10:34 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:10:35 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:36 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:37 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:10:38 AM IST     all      0.00      0.00      2.58      0.00      0.00     97.42
01:10:39 AM IST     all     61.62      0.00     30.30      0.00      0.00      8.08
01:10:40 AM IST     all     87.31      0.00      1.52      0.00      0.00     11.17
01:10:41 AM IST     all     87.31      0.00      2.03      0.00      0.00     10.66
01:10:42 AM IST     all     86.87      0.00      1.52      0.00      0.00     11.62
01:10:43 AM IST     all     89.39      0.00      1.01      0.00      0.00      9.60
01:10:44 AM IST     all     87.06      0.00      1.99      0.00      0.00     10.95
01:10:45 AM IST     all     88.83      0.00      1.52      0.00      0.00      9.64
01:10:46 AM IST     all     85.00      0.00      4.50      0.00      0.00     10.50
01:10:47 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:48 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:49 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:10:50 AM IST     all      0.50      0.00      0.50      0.00      0.00     99.00
01:10:51 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:10:52 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:53 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:54 AM IST     all      0.51      0.00      0.00      0.00      0.00     99.49
01:10:55 AM IST     all     27.00      0.00     22.50      0.00      0.00     50.50
01:10:56 AM IST     all     77.44      0.00     11.79      0.00      0.00     10.77
01:10:57 AM IST     all     88.27      0.00      1.02      0.00      0.00     10.71
01:10:58 AM IST     all     87.37      0.00      1.52      0.00      0.00     11.11
01:10:59 AM IST     all     86.36      0.00      2.53      0.00      0.00     11.11
01:11:00 AM IST     all     88.27      0.00      1.02      0.00      0.00     10.71
01:11:01 AM IST     all     87.82      0.00      0.51      0.00      0.00     11.68
01:11:02 AM IST     all     89.12      0.00      0.00      0.00      0.00     10.88
01:11:03 AM IST     all     65.84      0.00      4.46      0.00      0.00     29.70
01:11:04 AM IST     all      0.00      0.00      1.01      0.00      0.00     98.99
01:11:05 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:11:06 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:11:07 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:11:08 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:11:09 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:11:10 AM IST     all      1.53      0.00      1.02      0.00      0.00     97.45
01:11:11 AM IST     all     31.63      0.00     27.04      0.00      0.00     41.33
01:11:12 AM IST     all     86.29      0.00      3.05      0.00      0.00     10.66
01:11:13 AM IST     all     87.88      0.00      1.01      0.00      0.00     11.11
01:11:14 AM IST     all     88.32      0.00      0.51      0.00      0.00     11.17
01:11:15 AM IST     all     84.34      0.00      5.05      0.00      0.00     10.61
01:11:16 AM IST     all     86.29      0.00      1.52      0.00      0.00     12.18
01:11:17 AM IST     all     88.78      0.00      1.53      0.00      0.00      9.69
01:11:18 AM IST     all     88.72      0.00      1.03      0.00      0.00     10.26
01:11:19 AM IST     all     37.31      0.00      3.48      0.00      0.00     59.20
01:11:20 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:11:21 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:11:22 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:11:23 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:11:24 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:11:25 AM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
01:11:26 AM IST     all     22.75      0.00     28.57      0.00      0.00     48.68
01:11:27 AM IST     all     81.41      0.00      7.04      0.00      0.00     11.56
01:11:28 AM IST     all     84.26      0.00      3.55      0.00      0.00     12.18
01:11:29 AM IST     all     87.76      0.00      0.51      0.00      0.00     11.73
01:11:30 AM IST     all     86.87      0.00      2.02      0.00      0.00     11.11
01:11:31 AM IST     all     84.92      0.00      3.52      0.00      0.00     11.56
01:11:32 AM IST     all     88.32      0.00      1.52      0.00      0.00     10.15
01:11:33 AM IST     all     85.28      0.00      3.05      0.00      0.00     11.68
01:11:34 AM IST     all     56.00      0.00      3.50      0.00      0.00     40.50
01:11:35 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:11:36 AM IST     all      1.00      0.00      0.00      0.00      0.00     99.00
01:11:37 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:11:38 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:11:39 AM IST     all      0.00      0.00      0.50      0.00      0.00     99.50
01:11:40 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
