Linux 5.19.0-45-generic (fedtest5-virt) 	24/06/23 	_x86_64_	(3 CPU)

06:34:39 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:36:04 AM IST     all      0.33      0.00      1.33      0.00      0.00     98.34
06:36:05 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:06 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:36:07 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
06:36:08 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:36:09 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:36:10 AM IST     all      0.67      0.00      0.00      0.34      0.00     98.99
06:36:11 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:12 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:13 AM IST     all      1.02      0.00      2.04      0.34      0.00     96.60
06:36:14 AM IST     all      8.16      0.00      4.42      0.00      0.00     87.41
06:36:15 AM IST     all     72.15      0.00     24.83      0.00      0.00      3.02
06:36:16 AM IST     all     94.02      0.00      1.66      0.00      0.00      4.32
06:36:17 AM IST     all     95.62      0.00      1.01      0.00      0.00      3.37
06:36:18 AM IST     all     95.33      0.00      1.00      0.00      0.00      3.67
06:36:19 AM IST     all     51.33      0.00      1.67      0.00      0.00     47.00
06:36:20 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:36:21 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:22 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:23 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:24 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:36:25 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:26 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:36:27 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:28 AM IST     all      0.33      0.00      0.67      0.00      0.00     99.00
06:36:29 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:36:30 AM IST     all      0.34      0.00      1.68      0.00      0.00     97.98
06:36:31 AM IST     all     61.56      0.00     24.83      0.00      0.00     13.61
06:36:32 AM IST     all     96.00      0.00      1.33      0.00      0.00      2.67
06:36:33 AM IST     all     94.02      0.00      3.65      0.00      0.00      2.33
06:36:34 AM IST     all     95.30      0.00      1.68      0.00      0.00      3.02
06:36:35 AM IST     all     69.13      0.00      4.03      0.00      0.00     26.85
06:36:36 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:37 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:36:38 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:36:39 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:40 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:41 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:36:42 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:43 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:36:44 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
06:36:45 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:46 AM IST     all     12.85      0.00     12.85      0.35      0.00     73.96
06:36:47 AM IST     all     81.88      0.00     15.44      0.00      0.00      2.68
06:36:48 AM IST     all     94.02      0.00      3.65      0.00      0.00      2.33
06:36:49 AM IST     all     95.27      0.00      1.01      0.00      0.00      3.72
06:36:50 AM IST     all     95.29      0.00      1.35      0.00      0.00      3.37
06:36:51 AM IST     all     39.80      0.00      1.34      0.00      0.00     58.86
06:36:52 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:53 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:54 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:55 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:36:56 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:36:57 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:36:58 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:36:59 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:37:00 AM IST     all      0.67      0.00      0.33      0.33      0.00     98.66
06:37:01 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:37:02 AM IST     all      0.34      0.00      1.69      0.00      0.00     97.97
06:37:03 AM IST     all     53.90      0.00     26.10      0.00      0.00     20.00
06:37:04 AM IST     all     92.15      0.00      4.78      0.00      0.00      3.07
06:37:05 AM IST     all     95.93      0.00      1.02      0.00      0.00      3.05
06:37:06 AM IST     all     95.96      0.00      1.01      0.00      0.00      3.03
06:37:07 AM IST     all     81.76      0.00      1.35      0.00      0.00     16.89
06:37:08 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:37:09 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:37:10 AM IST     all      0.67      0.00      0.00      0.00      0.00     99.33
06:37:11 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:37:12 AM IST     all      0.34      0.00      0.67      0.00      0.00     98.99
06:37:13 AM IST     all      0.33      0.00      0.00      0.33      0.00     99.33
06:37:14 AM IST     all      0.66      0.00      0.33      0.00      0.00     99.00
06:37:15 AM IST     all      0.00      0.00      0.34      0.34      0.00     99.33
06:37:16 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:37:17 AM IST     all      4.45      0.00      5.14      0.00      0.00     90.41
06:37:18 AM IST     all     73.99      0.00     23.31      0.00      0.00      2.70
06:37:19 AM IST     all     94.04      0.00      2.98      0.00      0.00      2.98
06:37:20 AM IST     all     95.33      0.00      1.33      0.00      0.00      3.33
06:37:21 AM IST     all     95.59      0.00      1.02      0.00      0.00      3.39
06:37:22 AM IST     all     50.66      0.00      2.32      0.00      0.00     47.02
06:37:23 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:24 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:37:25 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
