Linux 5.19.0-45-generic (aicfed-virtual-machine) 	24/06/23 	_x86_64_	(3 CPU)

01:04:40 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:06:05 AM IST     all      0.00      0.00      1.00      0.00      0.00     99.00
01:06:06 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:06:07 AM IST     all      0.35      0.00      1.39      0.00      0.00     98.26
01:06:08 AM IST     all     17.29      0.00     20.34      0.00      0.00     62.37
01:06:09 AM IST     all     86.44      0.00      8.81      0.00      0.00      4.75
01:06:10 AM IST     all     94.63      0.00      1.68      0.00      0.00      3.69
01:06:11 AM IST     all     96.30      0.00      0.34      0.00      0.00      3.37
01:06:12 AM IST     all     96.00      0.00      0.67      0.00      0.00      3.33
01:06:13 AM IST     all     19.13      0.00      1.01      0.00      0.00     79.87
01:06:14 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:15 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:06:16 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:17 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:06:18 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.34
01:06:19 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:06:20 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:06:21 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:06:22 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:06:23 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:24 AM IST     all     10.34      0.00      6.55      0.34      0.00     82.76
01:06:25 AM IST     all     78.93      0.00     18.06      0.00      0.00      3.01
01:06:26 AM IST     all     93.29      0.00      3.69      0.00      0.00      3.02
01:06:27 AM IST     all     95.96      0.00      1.35      0.00      0.00      2.69
01:06:28 AM IST     all     95.95      0.00      1.01      0.00      0.00      3.04
01:06:29 AM IST     all     38.54      0.00      1.99      0.00      0.00     59.47
01:06:30 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:06:31 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:06:32 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:06:33 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:06:35 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:06:36 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.34
01:06:37 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:38 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:06:39 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
01:06:40 AM IST     all     30.24      0.00     21.31      0.00      0.00     48.45
01:06:41 AM IST     all     96.63      0.00      1.01      0.00      0.00      2.36
01:06:42 AM IST     all     94.67      0.00      1.67      0.00      0.00      3.67
01:06:43 AM IST     all     89.60      0.00      6.71      0.00      0.00      3.69
01:06:44 AM IST     all     97.66      0.00      0.67      0.00      0.00      1.67
01:06:45 AM IST     all      0.67      0.00      2.02      0.00      0.00     97.31
01:06:46 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:47 AM IST     all      0.67      0.00      0.00      0.00      0.00     99.33
01:06:48 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:06:49 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:06:50 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:06:51 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:06:52 AM IST     all      0.00      0.00      0.66      0.00      0.00     99.34
01:06:53 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:06:54 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:06:55 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:06:56 AM IST     all      6.08      0.00      5.74      0.00      0.00     88.18
01:06:57 AM IST     all     77.74      0.00     18.94      0.00      0.00      3.32
01:06:58 AM IST     all     96.68      0.00      0.66      0.00      0.00      2.66
01:06:59 AM IST     all     95.33      0.00      1.33      0.00      0.00      3.33
01:07:00 AM IST     all     94.93      0.00      2.03      0.00      0.00      3.04
01:07:01 AM IST     all     41.08      0.00      0.67      0.00      0.00     58.25
01:07:02 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:03 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:07:04 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:07:05 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:07:06 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:07 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:08 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:07:09 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:07:10 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:07:11 AM IST     all     17.06      0.00     18.09      0.00      0.00     64.85
01:07:12 AM IST     all     86.62      0.00      9.36      0.00      0.00      4.01
01:07:13 AM IST     all     96.67      0.00      0.33      0.00      0.00      3.00
01:07:14 AM IST     all     94.67      0.00      1.67      0.00      0.00      3.67
01:07:15 AM IST     all     94.95      0.00      2.69      0.00      0.00      2.36
01:07:16 AM IST     all     22.82      0.00      1.34      0.00      0.00     75.84
01:07:17 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:07:18 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:07:19 AM IST     all      0.67      0.00      0.00      0.00      0.00     99.33
01:07:20 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:21 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:07:22 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:23 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:07:24 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:25 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:26 AM IST     all      0.67      0.00      0.33      0.00      0.00     99.00
01:07:27 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:28 AM IST     all      1.01      0.00      2.36      0.00      0.00     96.62
01:07:29 AM IST     all     31.63      0.00     22.79      0.00      0.00     45.58
01:07:30 AM IST     all     93.33      0.00      3.33      0.00      0.00      3.33
01:07:31 AM IST     all     93.36      0.00      3.99      0.00      0.00      2.66
01:07:32 AM IST     all     96.30      0.00      1.01      0.00      0.00      2.69
01:07:33 AM IST     all     96.66      0.00      1.00      0.00      0.00      2.34
01:07:34 AM IST     all      0.34      0.00      2.35      0.00      0.00     97.32
01:07:35 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:36 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:37 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:07:38 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:07:39 AM IST     all      0.66      0.00      0.33      0.00      0.00     99.01
01:07:40 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:41 AM IST     all      0.00      0.00      0.00      0.33      0.00     99.67
01:07:42 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:07:43 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:07:44 AM IST     all      0.33      0.00      1.32      0.00      0.00     98.36
