Linux 4.15.0-211-generic (133414165dce) 	06/29/23 	_x86_64_	(96 CPU)

22:43:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:01:26        all      6.08      0.01      1.10      0.00      0.00     92.81
23:01:27        all     47.93      0.02      4.23      0.01      0.00     47.81
23:01:28        all      0.97      0.01      1.24      0.00      0.00     97.78
23:01:29        all      6.45      0.03      1.12      0.00      0.00     92.40
23:01:30        all      7.03      0.01      0.94      0.00      0.00     92.02
23:01:31        all      8.34      0.02      0.95      0.00      0.00     90.69
23:01:32        all      8.14      0.01      0.91      0.00      0.00     90.94
23:01:33        all      8.61      0.01      0.91      0.00      0.00     90.48
23:01:34        all      8.34      0.02      0.99      0.00      0.00     90.65
23:01:35        all      1.00      0.03      1.96      0.00      0.00     97.01
23:01:36        all      0.23      0.02      0.92      0.00      0.00     98.83
23:01:37        all      0.23      0.02      0.90      0.00      0.00     98.85
23:01:38        all      0.19      0.01      0.94      0.00      0.00     98.86
23:01:39        all      0.21      0.03      0.92      0.00      0.00     98.84
23:01:40        all      0.21      0.02      0.98      0.00      0.00     98.79
23:01:41        all      0.26      0.02      0.85      0.00      0.00     98.87
23:01:42        all      0.21      0.02      0.92      0.00      0.00     98.85
23:01:43        all      0.24      0.04      0.93      0.00      0.00     98.79
23:01:44        all     38.06      0.02      3.74      0.00      0.00     58.18
23:01:45        all     29.31      0.02      3.04      0.00      0.00     67.63
23:01:46        all      3.32      0.01      1.27      0.00      0.00     95.41
23:01:47        all      6.62      0.01      0.99      0.00      0.00     92.38
23:01:48        all      7.25      0.02      0.93      0.00      0.00     91.80
23:01:49        all      8.42      0.01      0.95      0.00      0.00     90.62
23:01:50        all      7.42      0.01      0.91      0.00      0.00     91.66
23:01:51        all      8.52      0.01      0.94      0.00      0.00     90.53
23:01:52        all      5.08      0.02      0.98      0.00      0.00     93.92
23:01:53        all      0.19      0.03      0.97      0.00      0.00     98.81
23:01:54        all      0.21      0.02      0.94      0.00      0.00     98.83
23:01:55        all      0.52      0.02      1.98      0.00      0.00     97.47
23:01:56        all      0.21      0.02      0.91      0.00      0.00     98.86
23:01:57        all      0.18      0.02      0.95      0.00      0.00     98.85
23:01:58        all      0.22      0.01      0.89      0.00      0.00     98.88
23:01:59        all      0.16      0.02      0.98      0.00      0.00     98.84
23:02:00        all      0.20      0.04      0.92      0.00      0.00     98.84
23:02:01        all      0.20      0.02      0.91      0.00      0.00     98.87
23:02:02        all     13.59      0.02      3.50      0.00      0.00     82.89
23:02:03        all     38.17      0.04      2.20      0.00      0.00     59.59
23:02:04        all      2.22      0.01      1.72      0.03      0.00     96.02
23:02:05        all     10.31      0.02      1.91      0.00      0.00     87.76
23:02:06        all      8.48      0.01      0.94      0.00      0.00     90.56
23:02:07        all      8.15      0.00      0.89      0.00      0.00     90.96
23:02:08        all      8.87      0.01      0.97      0.00      0.00     90.15
23:02:09        all      8.02      0.02      0.97      0.00      0.00     90.99
23:02:10        all      7.74      0.02      0.94      0.00      0.00     91.29
23:02:11        all      0.20      0.02      0.93      0.00      0.00     98.85
23:02:12        all      0.18      0.06      0.97      0.00      0.00     98.79
23:02:13        all      0.22      0.02      0.90      0.00      0.00     98.86
23:02:14        all      0.23      0.02      0.90      0.00      0.00     98.85
23:02:15        all      0.67      0.04      1.80      0.00      0.00     97.49
23:02:16        all      0.21      0.04      0.91      0.00      0.00     98.84
23:02:17        all      0.19      0.02      0.95      0.00      0.00     98.84
23:02:18        all     19.52      0.02      3.21      0.00      0.00     77.25
23:02:19        all     41.57      0.04      2.22      0.00      0.00     56.17
23:02:20        all      2.24      0.01      1.29      0.00      0.00     96.47
23:02:21        all      6.78      0.01      0.92      0.00      0.00     92.29
23:02:22        all      8.65      0.01      0.95      0.00      0.00     90.39
23:02:23        all      8.99      0.03      1.00      0.00      0.00     89.98
23:02:24        all      8.20      0.02      0.98      0.00      0.00     90.80
23:02:25        all      8.41      0.01      1.74      0.00      0.00     89.84
23:02:26        all      6.87      0.01      0.94      0.00      0.00     92.18
23:02:27        all      0.21      0.03      0.88      0.00      0.00     98.88
23:02:28        all      0.23      0.03      0.90      0.00      0.00     98.84
23:02:29        all      0.23      0.04      0.90      0.00      0.00     98.83
23:02:30        all      0.20      0.02      0.93      0.00      0.00     98.85
23:02:31        all      0.24      0.02      0.88      0.00      0.00     98.86
23:02:32        all      0.21      0.03      0.92      0.00      0.00     98.84
23:02:33        all      0.22      0.03      0.92      0.00      0.00     98.83
23:02:34        all      0.22      0.01      0.90      0.00      0.00     98.87
23:02:35        all     34.37      0.01      4.80      0.01      0.00     60.81
23:02:36        all     26.34      0.05      2.04      0.00      0.00     71.57
23:02:37        all      3.25      0.03      1.21      0.00      0.00     95.51
23:02:38        all      7.73      0.02      0.96      0.00      0.00     91.29
23:02:39        all      8.35      0.02      0.94      0.00      0.00     90.69
23:02:40        all      7.37      0.00      0.96      0.00      0.00     91.66
23:02:41        all      8.22      0.01      1.02      0.00      0.00     90.76
23:02:42        all      7.08      0.01      0.93      0.00      0.00     91.98
23:02:43        all      5.10      0.02      0.96      0.00      0.00     93.92
23:02:44        all      0.19      0.02      0.90      0.00      0.00     98.89
23:02:45        all      0.67      0.02      1.89      0.00      0.00     97.42
23:02:46        all      0.22      0.04      0.90      0.00      0.00     98.84
23:02:47        all      0.28      0.02      0.87      0.00      0.00     98.83
23:02:48        all      0.23      0.01      0.89      0.00      0.00     98.87
23:02:49        all      0.23      0.03      0.91      0.00      0.00     98.83
23:02:50        all      0.21      0.02      0.90      0.00      0.00     98.87
23:02:51        all     23.95      0.03      3.38      0.00      0.00     72.64
23:02:52        all     41.54      0.02      2.10      0.00      0.00     56.34
23:02:53        all      1.90      0.03      1.28      0.00      0.00     96.79
23:02:54        all      7.41      0.01      1.19      0.00      0.00     91.39
23:02:55        all     11.66      0.01      1.91      0.00      0.00     86.43
23:02:56        all      7.56      0.01      0.92      0.00      0.00     91.51
23:02:57        all      8.22      0.00      0.89      0.00      0.00     90.90
23:02:58        all      7.53      0.01      0.91      0.00      0.00     91.55
23:02:59        all      8.94      0.01      0.96      0.00      0.00     90.09
23:03:00        all      0.65      0.03      0.91      0.00      0.00     98.41
23:03:01        all      0.21      0.04      0.92      0.00      0.00     98.83
23:03:02        all      0.26      0.02      0.94      0.00      0.00     98.78
23:03:03        all      0.19      0.02      0.94      0.00      0.00     98.85
23:03:04        all      0.66      0.04      1.37      0.03      0.00     97.90
23:03:05        all      0.79      0.02      2.10      0.02      0.00     97.06
23:03:06        all      0.21      0.01      0.90      0.00      0.00     98.88
23:03:07        all      8.47      0.01      2.70      0.00      0.00     88.81
23:03:08        all     46.54      0.03      2.87      0.00      0.00     50.56
23:03:09        all      0.96      0.03      1.13      0.00      0.00     97.88
23:03:10        all      8.55      0.00      1.16      0.00      0.00     90.28
23:03:11        all      8.53      0.01      0.93      0.00      0.00     90.53
23:03:12        all      7.86      0.03      1.01      0.00      0.00     91.09
23:03:13        all      8.41      0.02      0.96      0.00      0.00     90.61
23:03:14        all      6.16      0.01      0.99      0.00      0.00     92.84
23:03:15        all     10.41      0.01      1.84      0.00      0.00     87.74
23:03:16        all      1.94      0.02      0.94      0.00      0.00     97.10
23:03:17        all      0.17      0.00      0.94      0.00      0.00     98.89
23:03:18        all      0.23      0.02      0.90      0.00      0.00     98.85
23:03:19        all      0.21      0.05      0.92      0.00      0.00     98.82
23:03:20        all      0.19      0.01      0.95      0.00      0.00     98.85
23:03:21        all      0.22      0.03      0.93      0.00      0.00     98.82
23:03:22        all      0.22      0.01      0.90      0.00      0.00     98.87
23:03:23        all      7.93      0.02      1.16      0.00      0.00     90.89
23:03:24        all     49.68      0.02      3.48      0.00      0.00     46.82
23:03:25        all      5.22      0.00      2.56      0.00      0.00     92.22
23:03:26        all      6.68      0.01      1.04      0.00      0.00     92.27
23:03:27        all      7.74      0.01      0.96      0.00      0.00     91.29
23:03:28        all      7.39      0.00      0.94      0.00      0.00     91.68
23:03:29        all      7.80      0.01      0.98      0.00      0.00     91.21
23:03:30        all      8.31      0.00      1.06      0.00      0.00     90.62
23:03:31        all      9.16      0.01      0.98      0.00      0.00     89.85
23:03:32        all      0.23      0.02      0.92      0.00      0.00     98.83
23:03:33        all      0.21      0.02      0.92      0.00      0.00     98.85
23:03:34        all      0.21      0.02      0.93      0.00      0.00     98.84
23:03:35        all      0.58      0.03      1.97      0.00      0.00     97.41
23:03:36        all      0.21      0.03      0.92      0.00      0.00     98.84
23:03:37        all      0.24      0.03      0.91      0.00      0.00     98.82
23:03:38        all      0.18      0.03      0.94      0.00      0.00     98.85
23:03:39        all      0.24      0.02      0.94      0.00      0.00     98.80
23:03:40        all     45.15      0.04      4.32      0.00      0.00     50.49
23:03:41        all     19.99      0.01      1.46      0.00      0.00     78.54
23:03:42        all      4.57      0.02      1.31      0.01      0.00     94.09
23:03:43        all      8.11      0.02      0.88      0.00      0.00     91.00
23:03:44        all      8.56      0.01      0.95      0.00      0.00     90.48
23:03:45        all     12.79      0.01      1.60      0.00      0.00     85.59
23:03:46        all      8.05      0.01      1.14      0.00      0.00     90.80
23:03:47        all      7.93      0.02      0.96      0.00      0.00     91.09
23:03:48        all      4.06      0.03      1.00      0.00      0.00     94.90
23:03:49        all      0.20      0.02      0.92      0.00      0.00     98.86
23:03:50        all      0.21      0.03      0.91      0.00      0.00     98.85
23:03:51        all      0.19      0.03      0.94      0.00      0.00     98.84
23:03:52        all      0.23      0.02      0.91      0.00      0.00     98.84
23:03:53        all      0.21      0.02      0.98      0.00      0.00     98.79
23:03:54        all      0.18      0.02      0.95      0.00      0.00     98.85
23:03:55        all      0.48      0.01      1.57      0.00      0.00     97.94
23:03:56        all     27.67      0.01      4.14      0.00      0.00     68.17
23:03:57        all     29.81      0.03      1.72      0.00      0.00     68.44
23:03:58        all      2.28      0.01      1.21      0.00      0.00     96.50
23:03:59        all      7.21      0.01      1.07      0.00      0.00     91.71
23:04:00        all      8.69      0.00      0.95      0.00      0.00     90.36
23:04:01        all      7.81      0.02      0.92      0.00      0.00     91.25
23:04:02        all      8.23      0.01      0.96      0.01      0.00     90.79
23:04:03        all      7.70      0.01      0.95      0.00      0.00     91.34
23:04:04        all      7.32      0.02      1.00      0.00      0.00     91.65
23:04:05        all      0.96      0.02      2.06      0.04      0.00     96.92
23:04:06        all      0.38      0.03      1.41      0.00      0.00     98.18
23:04:07        all      0.22      0.01      0.93      0.00      0.00     98.84
23:04:08        all      0.18      0.01      0.90      0.00      0.00     98.91
23:04:09        all      0.27      0.01      0.87      0.00      0.00     98.85
23:04:10        all      0.21      0.01      0.96      0.00      0.00     98.82
23:04:11        all      0.29      0.01      0.85      0.00      0.00     98.85
23:04:12        all      0.23      0.03      0.88      0.00      0.00     98.86
23:04:13        all     27.18      0.02      3.91      0.00      0.00     68.89
23:04:14        all     32.96      0.02      1.87      0.00      0.00     65.14
23:04:15        all      4.68      0.01      1.41      0.00      0.00     93.90
23:04:16        all     10.09      0.02      1.84      0.00      0.00     88.06
23:04:17        all      6.73      0.01      0.97      0.00      0.00     92.29
23:04:18        all      8.15      0.01      0.90      0.00      0.00     90.93
23:04:19        all      8.84      0.02      0.95      0.00      0.00     90.18
23:04:20        all      8.27      0.02      0.95      0.00      0.00     90.76
23:04:21        all      9.40      0.01      1.35      0.00      0.00     89.25
23:04:22        all      0.19      0.03      0.94      0.00      0.00     98.84
23:04:23        all      0.24      0.02      0.94      0.00      0.00     98.80
23:04:24        all      0.24      0.02      0.95      0.00      0.00     98.79
23:04:25        all      0.31      0.00      1.10      0.00      0.00     98.59
23:04:26        all      0.58      0.02      1.70      0.00      0.00     97.69
23:04:27        all      0.17      0.01      0.94      0.00      0.00     98.88
23:04:28        all      0.19      0.04      0.98      0.00      0.00     98.79
23:04:29        all      0.25      0.03      0.96      0.00      0.00     98.76
23:04:30        all     28.17      0.03      3.31      0.00      0.00     68.49
23:04:31        all     38.45      0.03      1.79      0.00      0.00     59.73
23:04:32        all      2.43      0.02      1.45      0.00      0.00     96.10
23:04:33        all      6.99      0.02      1.10      0.00      0.00     91.89
23:04:34        all      7.06      0.00      0.99      0.00      0.00     91.95
23:04:35        all      7.71      0.02      1.11      0.00      0.00     91.16
23:04:36        all      7.84      0.01      1.80      0.00      0.00     90.35
23:04:37        all      8.43      0.01      1.01      0.00      0.00     90.55
23:04:38        all      8.92      0.00      0.93      0.00      0.00     90.15
23:04:39        all      0.22      0.05      0.98      0.00      0.00     98.75
23:04:40        all      0.20      0.03      0.93      0.00      0.00     98.84
23:04:41        all      0.25      0.03      0.87      0.00      0.00     98.85
23:04:42        all      0.20      0.01      0.96      0.00      0.00     98.83
23:04:43        all      0.29      0.03      0.89      0.00      0.00     98.79
23:04:44        all      0.20      0.02      0.93      0.00      0.00     98.85
23:04:45        all      0.21      0.03      1.08      0.00      0.00     98.68
23:04:46        all      1.51      0.03      1.84      0.00      0.00     96.62
23:04:47        all     47.65      0.03      3.70      0.00      0.00     48.61
23:04:48        all     18.15      0.01      1.68      0.00      0.00     80.15
23:04:49        all      4.05      0.02      1.26      0.00      0.00     94.67
23:04:50        all      7.87      0.01      0.98      0.00      0.00     91.14
23:04:51        all      7.93      0.02      0.93      0.00      0.00     91.12
23:04:52        all      8.90      0.01      0.92      0.00      0.00     90.18
23:04:53        all      7.61      0.01      0.96      0.00      0.00     91.42
23:04:54        all      8.62      0.00      1.01      0.00      0.00     90.37
23:04:55        all      3.15      0.01      0.96      0.00      0.00     95.88
23:04:56        all      0.71      0.02      1.80      0.00      0.00     97.47
23:04:57        all      0.22      0.01      0.90      0.00      0.00     98.87
23:04:58        all      0.24      0.03      0.92      0.00      0.00     98.81
23:04:59        all      0.21      0.07      0.93      0.00      0.00     98.79
23:05:00        all      0.23      0.02      0.91      0.00      0.00     98.84
23:05:01        all      0.20      0.02      0.92      0.00      0.00     98.86
23:05:02        all      0.22      0.03      0.90      0.00      0.00     98.85
23:05:03        all      8.36      0.03      1.94      0.00      0.00     89.67
23:05:04        all     50.13      0.04      3.34      0.01      0.00     46.48
23:05:05        all      3.35      0.04      1.71      0.03      0.00     94.87
23:05:06        all      9.38      0.01      2.39      0.05      0.00     88.17
23:05:07        all      7.43      0.01      0.98      0.00      0.00     91.58
23:05:08        all      8.35      0.00      1.17      0.00      0.00     90.48
23:05:09        all      7.81      0.02      0.93      0.00      0.00     91.24
23:05:10        all      7.72      0.00      0.94      0.00      0.00     91.34
23:05:11        all      9.34      0.00      0.93      0.00      0.00     89.73
23:05:12        all      0.54      0.01      1.13      0.00      0.00     98.32
23:05:13        all      0.21      0.00      0.94      0.00      0.00     98.85
23:05:14        all      0.19      0.01      0.90      0.00      0.00     98.90
23:05:15        all      0.19      0.00      0.93      0.00      0.00     98.88
23:05:16        all      0.60      0.01      1.89      0.00      0.00     97.50
23:05:17        all      0.19      0.01      0.95      0.00      0.00     98.85
23:05:18        all      0.21      0.00      0.90      0.00      0.00     98.89
23:05:19        all      9.67      0.03      1.35      0.00      0.00     88.95
23:05:20        all     50.53      0.02      3.89      0.01      0.00     45.56
23:05:21        all      1.87      0.01      1.41      0.00      0.00     96.71
23:05:22        all      6.99      0.00      1.31      0.00      0.00     91.70
23:05:23        all      7.03      0.01      0.98      0.00      0.00     91.98
23:05:24        all      7.98      0.02      0.98      0.00      0.00     91.02
23:05:25        all      8.12      0.02      0.93      0.00      0.00     90.93
23:05:26        all     12.64      0.02      1.89      0.00      0.00     85.44
23:05:27        all      8.39      0.02      0.97      0.00      0.00     90.62
23:05:28        all      1.82      0.03      0.98      0.00      0.00     97.17
23:05:29        all      0.26      0.02      0.87      0.00      0.00     98.85
23:05:30        all      0.21      0.03      0.91      0.00      0.00     98.85
23:05:31        all      0.24      0.03      0.90      0.00      0.00     98.83
23:05:32        all      0.21      0.02      0.91      0.00      0.00     98.86
23:05:33        all      0.21      0.02      0.93      0.00      0.00     98.84
23:05:34        all      0.22      0.03      0.87      0.00      0.00     98.88
23:05:35        all      0.22      0.02      0.95      0.00      0.00     98.81
23:05:36        all     44.89      0.03      5.09      0.00      0.00     49.99
23:05:37        all     19.80      0.01      2.18      0.00      0.00     78.01
23:05:38        all      4.68      0.02      1.22      0.00      0.00     94.08
23:05:39        all      7.86      0.01      1.03      0.00      0.00     91.10
23:05:40        all      7.61      0.01      0.97      0.00      0.00     91.41
23:05:41        all      8.55      0.01      0.89      0.00      0.00     90.54
23:05:42        all      7.48      0.03      0.93      0.00      0.00     91.56
23:05:43        all      8.46      0.01      1.00      0.00      0.00     90.53
23:05:44        all      3.21      0.02      0.91      0.00      0.00     95.87
23:05:45        all      0.21      0.01      0.89      0.00      0.00     98.89
23:05:46        all      0.56      0.04      1.98      0.00      0.00     97.42
23:05:47        all      0.23      0.03      0.95      0.00      0.00     98.79
23:05:48        all      0.23      0.01      0.89      0.00      0.00     98.87
23:05:49        all      0.21      0.01      0.93      0.00      0.00     98.85
23:05:50        all      6.17      0.01      1.12      0.00      0.00     92.70
23:05:51        all     48.10      0.01      4.00      0.00      0.00     47.89
23:05:52        all     13.63      0.00      1.52      0.00      0.00     84.85
23:05:53        all      5.02      0.02      1.17      0.02      0.00     93.77
23:05:54        all      7.67      0.00      0.93      0.00      0.00     91.40
23:05:55        all      7.24      0.01      0.99      0.00      0.00     91.75
23:05:56        all      8.29      0.01      1.80      0.00      0.00     89.90
23:05:57        all      7.47      0.01      0.97      0.00      0.00     91.55
23:05:58        all      7.96      0.01      0.93      0.00      0.00     91.10
23:05:59        all      3.09      0.01      0.98      0.00      0.00     95.92
23:06:00        all      0.21      0.02      0.97      0.00      0.00     98.80
23:06:01        all      0.20      0.02      0.92      0.00      0.00     98.86
23:06:02        all      0.27      0.02      0.89      0.00      0.00     98.82
23:06:03        all      0.25      0.03      0.90      0.00      0.00     98.82
23:06:04        all      0.20      0.02      0.95      0.00      0.00     98.83
23:06:05        all      0.17      0.03      0.96      0.00      0.00     98.84
23:06:06        all      1.11      0.03      2.39      0.04      0.00     96.42
23:06:07        all     40.25      0.02      3.99      0.01      0.00     55.72
23:06:08        all     20.63      0.02      1.41      0.00      0.00     77.94
23:06:09        all      5.29      0.02      1.34      0.00      0.00     93.35
23:06:10        all      7.20      0.00      0.94      0.00      0.00     91.86
23:06:11        all      8.17      0.01      0.93      0.00      0.00     90.89
23:06:12        all      7.44      0.02      0.97      0.00      0.00     91.57
23:06:13        all      7.45      0.00      0.93      0.00      0.00     91.62
23:06:14        all      8.74      0.00      0.93      0.00      0.00     90.33
23:06:15        all      2.42      0.01      0.96      0.00      0.00     96.61
23:06:16        all      0.66      0.02      1.83      0.00      0.00     97.49
23:06:17        all      0.20      0.01      0.92      0.00      0.00     98.87
23:06:18        all      0.21      0.02      0.88      0.00      0.00     98.89
23:06:19        all      0.22      0.02      0.90      0.00      0.00     98.86
23:06:20        all      0.26      0.03      0.88      0.00      0.00     98.83
23:06:21        all      0.20      0.02      0.92      0.00      0.00     98.86
23:06:22        all      0.21      0.02      0.90      0.00      0.00     98.87
23:06:23        all      7.33      0.01      1.11      0.00      0.00     91.55
23:06:24        all     49.95      0.04      4.32      0.00      0.00     45.69
23:06:25        all      9.55      0.03      1.50      0.00      0.00     88.91
23:06:26        all      7.17      0.02      2.19      0.00      0.00     90.62
23:06:27        all      7.26      0.02      0.93      0.00      0.00     91.79
23:06:28        all      8.05      0.01      1.10      0.00      0.00     90.84
23:06:29        all      7.65      0.01      0.96      0.00      0.00     91.38
23:06:30        all      8.66      0.02      0.95      0.00      0.00     90.37
23:06:31        all      8.46      0.02      1.01      0.00      0.00     90.52
23:06:32        all      1.61      0.01      0.97      0.00      0.00     97.41
23:06:33        all      0.21      0.01      0.95      0.00      0.00     98.83
23:06:34        all      0.15      0.00      0.97      0.00      0.00     98.88
23:06:35        all      0.20      0.02      0.94      0.00      0.00     98.84
23:06:36        all      0.60      0.03      1.91      0.00      0.00     97.46
23:06:37        all      0.24      0.03      0.90      0.00      0.00     98.83
23:06:38        all      0.17      0.01      0.92      0.00      0.00     98.90
23:06:39        all      0.21      0.03      0.93      0.00      0.00     98.83
23:06:40        all      0.22      0.03      0.91      0.00      0.00     98.84
23:06:41        all     27.17      0.02      3.70      0.00      0.00     69.10
23:06:42        all     32.34      0.02      2.20      0.00      0.00     65.44
23:06:43        all      2.93      0.01      1.41      0.00      0.00     95.65
23:06:44        all      7.13      0.01      0.95      0.00      0.00     91.91
23:06:45        all      7.15      0.01      0.94      0.00      0.00     91.90
23:06:46        all     10.56      0.02      1.85      0.00      0.00     87.57
23:06:47        all      8.64      0.01      0.98      0.00      0.00     90.36
23:06:48        all      8.23      0.02      0.94      0.00      0.00     90.81
23:06:49        all      5.74      0.01      0.97      0.00      0.00     93.28
23:06:50        all      0.19      0.02      0.96      0.00      0.00     98.83
23:06:51        all      0.26      0.02      0.92      0.00      0.00     98.80
23:06:52        all      0.17      0.02      0.96      0.00      0.00     98.85
23:06:53        all      0.24      0.04      0.92      0.00      0.00     98.80
23:06:54        all      0.21      0.02      0.92      0.00      0.00     98.85
23:06:55        all      0.21      0.03      0.91      0.00      0.00     98.85
23:06:56        all      0.56      0.02      2.04      0.00      0.00     97.38
23:06:57        all      0.21      0.02      0.95      0.00      0.00     98.82
23:06:58        all     37.88      0.01      3.70      0.00      0.00     58.41
23:06:59        all     23.13      0.00      1.57      0.00      0.00     75.30
23:07:00        all      4.46      0.02      1.22      0.03      0.00     94.27
23:07:01        all      6.93      0.00      0.85      0.00      0.00     92.22
23:07:02        all      8.66      0.00      1.11      0.01      0.00     90.22
23:07:03        all      8.57      0.02      1.08      0.00      0.00     90.33
23:07:04        all      9.34      0.02      0.95      0.00      0.00     89.69
23:07:05        all      8.24      0.02      1.02      0.00      0.00     90.71
23:07:06        all      7.73      0.01      2.18      0.01      0.00     90.06
23:07:07        all      0.41      0.01      1.22      0.03      0.00     98.33
23:07:08        all      0.21      0.01      0.92      0.00      0.00     98.86
23:07:09        all      0.26      0.01      0.94      0.00      0.00     98.79
23:07:10        all      0.19      0.01      1.05      0.00      0.00     98.75
23:07:11        all      0.21      0.01      0.92      0.00      0.00     98.86
23:07:12        all      0.19      0.01      0.90      0.00      0.00     98.90
23:07:13        all      0.24      0.01      0.93      0.00      0.00     98.82
23:07:14        all     26.95      0.01      3.29      0.00      0.00     69.74
23:07:15        all     40.23      0.01      1.90      0.00      0.00     57.85
23:07:16        all      2.33      0.02      2.41      0.00      0.00     95.24
23:07:17        all      5.99      0.00      0.91      0.00      0.00     93.10
23:07:18        all      7.19      0.01      0.94      0.00      0.00     91.86
23:07:19        all      7.84      0.04      0.95      0.00      0.00     91.17
23:07:20        all      7.51      0.04      0.97      0.00      0.00     91.48
23:07:21        all      7.93      0.01      0.94      0.00      0.00     91.12
23:07:22        all      6.32      0.02      0.96      0.00      0.00     92.70
23:07:23        all      0.23      0.01      0.93      0.00      0.00     98.83
23:07:24        all      0.23      0.07      0.93      0.00      0.00     98.77
23:07:25        all      0.19      0.03      0.93      0.00      0.00     98.85
23:07:26        all      0.57      0.03      1.96      0.00      0.00     97.43
23:07:27        all      0.17      0.02      0.96      0.00      0.00     98.85
23:07:28        all      0.18      0.02      0.92      0.00      0.00     98.88
23:07:29        all      0.21      0.02      0.91      0.00      0.00     98.86
23:07:30        all      0.26      0.02      0.88      0.00      0.00     98.84
23:07:31        all      0.20      0.04      0.94      0.00      0.00     98.82
23:07:32        all     29.43      0.04      3.46      0.00      0.00     67.07
23:07:33        all     39.25      0.02      2.08      0.00      0.00     58.65
23:07:34        all      2.55      0.01      1.08      0.00      0.00     96.36
23:07:35        all      8.31      0.01      0.98      0.00      0.00     90.69
23:07:36        all      8.50      0.01      1.86      0.00      0.00     89.64
23:07:37        all      8.12      0.00      0.94      0.00      0.00     90.94
23:07:38        all      7.05      0.02      0.97      0.00      0.00     91.96
23:07:39        all      8.25      0.02      0.93      0.00      0.00     90.80
23:07:40        all      6.39      0.03      0.94      0.00      0.00     92.64
23:07:41        all      0.21      0.02      0.97      0.00      0.00     98.80
23:07:42        all      0.23      0.04      0.91      0.00      0.00     98.82
23:07:43        all      0.18      0.02      0.97      0.00      0.00     98.83
23:07:44        all      0.24      0.04      0.89      0.00      0.00     98.83
23:07:45        all      0.20      0.02      0.95      0.00      0.00     98.83
23:07:46        all      0.50      0.02      1.99      0.00      0.00     97.49
23:07:47        all      0.25      0.02      0.92      0.00      0.00     98.81
23:07:48        all      9.96      0.03      2.96      0.00      0.00     87.06
23:07:49        all     52.42      0.02      2.09      0.00      0.00     45.46
23:07:50        all      2.87      0.02      1.56      0.00      0.00     95.55
23:07:51        all      5.80      0.01      1.14      0.00      0.00     93.06
23:07:52        all      7.74      0.00      1.02      0.00      0.00     91.24
23:07:53        all      7.66      0.01      0.98      0.00      0.00     91.35
23:07:54        all      8.38      0.03      1.03      0.00      0.00     90.55
23:07:55        all      8.32      0.03      0.95      0.00      0.00     90.70
23:07:56        all     10.13      0.02      1.98      0.00      0.00     87.86
23:07:57        all      2.64      0.02      1.08      0.00      0.00     96.26
23:07:58        all      0.23      0.05      0.91      0.00      0.00     98.81
23:07:59        all      0.19      0.02      0.97      0.00      0.00     98.82
23:08:00        all      0.22      0.01      0.95      0.00      0.00     98.82
23:08:01        all      0.21      0.02      0.95      0.00      0.00     98.82
23:08:02        all      0.25      0.02      0.86      0.00      0.00     98.87
23:08:03        all     10.89      0.04      2.24      0.00      0.00     86.83
23:08:04        all     51.06      0.02      2.80      0.00      0.00     46.12
23:08:05        all      0.94      0.01      1.33      0.00      0.00     97.72
23:08:06        all      9.23      0.02      2.34      0.00      0.00     88.40
23:08:07        all     10.08      0.01      1.33      0.02      0.00     88.56
23:08:08        all      8.76      0.03      1.02      0.02      0.00     90.17
23:08:09        all      8.19      0.02      0.97      0.00      0.00     90.81
23:08:10        all      7.71      0.02      1.04      0.00      0.00     91.23
23:08:11        all      9.06      0.02      0.95      0.00      0.00     89.96
23:08:12        all      0.21      0.04      0.93      0.00      0.00     98.82
23:08:13        all      0.23      0.04      0.95      0.00      0.00     98.78
23:08:14        all      0.20      0.05      0.95      0.00      0.00     98.80
23:08:15        all      0.22      0.04      0.89      0.00      0.00     98.85
23:08:16        all      0.61      0.03      1.95      0.00      0.00     97.41
23:08:17        all      0.21      0.05      0.99      0.00      0.00     98.75
23:08:18        all      0.21      0.03      0.96      0.00      0.00     98.80
23:08:19        all     20.55      0.02      3.65      0.01      0.00     75.76
23:08:20        all     46.46      0.08      1.84      0.00      0.00     51.61
23:08:21        all      0.73      0.01      1.11      0.00      0.00     98.15
23:08:22        all      7.10      0.01      1.03      0.00      0.00     91.85
23:08:23        all      7.89      0.02      0.98      0.00      0.00     91.11
23:08:24        all      7.88      0.01      0.96      0.00      0.00     91.15
23:08:25        all      9.56      0.03      0.98      0.00      0.00     89.43
23:08:26        all      9.82      0.00      1.81      0.00      0.00     88.38
23:08:27        all      8.30      0.01      0.95      0.00      0.00     90.74
23:08:28        all      3.61      0.01      1.10      0.00      0.00     95.29
23:08:29        all      0.21      0.01      0.91      0.00      0.00     98.87
23:08:30        all      0.19      0.01      0.93      0.00      0.00     98.87
23:08:31        all      0.19      0.02      0.93      0.00      0.00     98.86
23:08:32        all      0.19      0.01      0.96      0.00      0.00     98.84
23:08:33        all      0.19      0.02      0.93      0.00      0.00     98.86
23:08:34        all      0.21      0.01      0.90      0.00      0.00     98.88
23:08:35        all      0.21      0.00      0.94      0.00      0.00     98.85
23:08:36        all      0.57      0.01      1.92      0.00      0.00     97.49
23:08:37        all     37.51      0.03      3.66      0.00      0.00     58.80
23:08:38        all     18.32      0.02      1.43      0.00      0.00     80.23
23:08:39        all      4.80      0.02      1.17      0.00      0.00     94.00
23:08:40        all      7.34      0.02      0.95      0.00      0.00     91.69
